,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
134071,GRC,Europe,Greece,2022-03-31,2941567.0,0.0,20544.857,27394.0,0.0,52.286,283252.28,0.0,1978.326,2637.85,0.0,5.035,0.93,,,,,,,,,,,,,257474.0,24.65,0.0812,12.3,samples tested,20536009.0,7898322.0,7596169.0,5624506.0,17890.0,11734.0,197.75,76.06,73.15,54.16,1130.0,732.0,0.007,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134072,GRC,Europe,Greece,2022-04-01,2941567.0,0.0,20544.857,27394.0,0.0,52.286,283252.28,0.0,1978.326,2637.85,0.0,5.035,0.91,,,,,,,,,74389472.0,,7121.769,,276698.0,26.49,0.0781,12.8,samples tested,20552484.0,7899341.0,7597414.0,5638527.0,16475.0,13528.0,197.91,76.07,73.16,54.3,1303.0,834.0,0.008,54.34,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134073,GRC,Europe,Greece,2022-04-02,2941567.0,0.0,20544.857,27394.0,0.0,52.286,283252.28,0.0,1978.326,2637.85,0.0,5.035,0.89,,,,,,,,,,,,,275012.0,26.329,0.0782,12.8,samples tested,20568737.0,7900447.0,7598938.0,5651997.0,16253.0,14142.0,198.06,76.08,73.17,54.42,1362.0,866.0,0.008,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134074,GRC,Europe,Greece,2022-04-03,3085410.0,143843.0,20549.0,27810.0,416.0,59.429,297103.353,13851.072,1978.725,2677.908,40.058,5.723,0.86,,,,,122.0,11.759,3060.0,294.652,,,,,273327.0,26.167,0.077,13.0,samples tested,20568925.0,7900462.0,7598953.0,5652154.0,188.0,13696.0,198.06,76.08,73.17,54.43,1319.0,840.0,0.008,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,30228.998,10.51,26.15,2910.8406
134075,GRC,Europe,Greece,2022-04-04,3085410.0,0.0,20549.0,27810.0,0.0,59.429,297103.353,0.0,1978.725,2677.908,0.0,5.723,0.84,,,,,,,,,74953491.0,,7175.766,,271642.0,26.006,0.0727,13.7,samples tested,20583925.0,7901360.0,7600110.0,5665145.0,15000.0,13562.0,198.21,76.08,73.18,54.55,1306.0,837.0,0.008,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134076,GRC,Europe,Greece,2022-04-05,3085410.0,0.0,20549.0,27810.0,0.0,59.429,297103.353,0.0,1978.725,2677.908,0.0,5.723,0.82,,,,,,,,,,,,,266383.0,25.503,0.0685,14.6,samples tested,20593525.0,7902000.0,7601097.0,5672920.0,9600.0,12898.0,198.3,76.09,73.19,54.63,1242.0,805.0,0.008,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134077,GRC,Europe,Greece,2022-04-06,3085410.0,0.0,20549.0,27810.0,0.0,59.429,297103.353,0.0,1978.725,2677.908,0.0,5.723,0.8,,,,,,,,,,,,,261124.0,24.999,0.0643,15.6,samples tested,20602265.0,7902719.0,7602389.0,5679547.0,8740.0,12021.0,198.39,76.1,73.21,54.69,1158.0,768.0,0.007,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134078,GRC,Europe,Greece,2022-04-07,3085410.0,0.0,20549.0,27810.0,0.0,59.429,297103.353,0.0,1978.725,2677.908,0.0,5.723,0.79,,,,,,,,,75846164.0,,7261.227,,255866.0,24.496,0.0599,16.7,samples tested,20613257.0,7903409.0,7603566.0,5688228.0,10992.0,11035.0,198.49,76.1,73.22,54.77,1063.0,727.0,0.007,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134079,GRC,Europe,Greece,2022-04-08,3085410.0,0.0,20549.0,27810.0,0.0,59.429,297103.353,0.0,1978.725,2677.908,0.0,5.723,0.78,,,,,,,,,,,,,239953.0,22.972,0.0601,16.6,samples tested,20622452.0,7903951.0,7604495.0,5694403.0,9195.0,9995.0,198.58,76.11,73.23,54.83,962.0,659.0,0.006,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134080,GRC,Europe,Greece,2022-04-09,3085410.0,0.0,20549.0,27810.0,0.0,59.429,297103.353,0.0,1978.725,2677.908,0.0,5.723,0.78,,,,,,,,,,,,,244949.0,23.45,0.0569,17.6,samples tested,20629834.0,7904499.0,7605639.0,5698713.0,7382.0,8728.0,198.65,76.11,73.24,54.87,840.0,579.0,0.006,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134081,GRC,Europe,Greece,2022-04-10,3184307.0,98897.0,14128.143,28266.0,456.0,65.143,306626.441,9523.088,1360.441,2721.818,43.91,6.273,0.77,,,,,131.0,12.62,2464.0,237.29,76515099.0,,7325.268,,249945.0,23.929,0.0548,18.2,samples tested,20630002.0,7904521.0,7605657.0,5698784.0,168.0,8725.0,198.65,76.11,73.24,54.88,840.0,580.0,0.006,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,30654.197,10.57,17.38,2951.7842
134082,GRC,Europe,Greece,2022-04-11,3184307.0,0.0,14128.143,28266.0,0.0,65.143,306626.441,0.0,1360.441,2721.818,0.0,6.273,0.75,,,,,,,,,,,,,253420.0,24.261,0.0476,21.0,samples tested,20641181.0,7905207.0,7606563.0,5703914.0,11179.0,8179.0,198.76,76.12,73.25,54.92,788.0,550.0,0.005,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134083,GRC,Europe,Greece,2022-04-12,3184307.0,0.0,14128.143,28266.0,0.0,65.143,306626.441,0.0,1360.441,2721.818,0.0,6.273,0.74,,,,,,,,,,,,,241245.0,23.096,0.0481,20.8,samples tested,20651835.0,7905700.0,7607217.0,5713435.0,10654.0,8330.0,198.86,76.13,73.25,55.02,802.0,529.0,0.005,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134084,GRC,Europe,Greece,2022-04-13,3184307.0,0.0,14128.143,28266.0,0.0,65.143,306626.441,0.0,1360.441,2721.818,0.0,6.273,0.74,,,,,,,,,,,,,229070.0,21.93,0.0499,20.0,samples tested,20662218.0,7906252.0,7608094.0,5722417.0,10383.0,8565.0,198.96,76.13,73.26,55.1,825.0,505.0,0.005,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134085,GRC,Europe,Greece,2022-04-14,3184307.0,0.0,14128.143,28266.0,0.0,65.143,306626.441,0.0,1360.441,2721.818,0.0,6.273,0.73,,,,,,,,,77364430.0,,7406.58,,216895.0,20.765,0.0517,19.3,samples tested,20684740.0,7906803.0,7609063.0,5743453.0,22522.0,10212.0,199.18,76.14,73.27,55.31,983.0,485.0,0.005,54.33,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134086,GRC,Europe,Greece,2022-04-15,3184307.0,0.0,14128.143,28266.0,0.0,65.143,306626.441,0.0,1360.441,2721.818,0.0,6.273,0.73,,,,,,,,,,,,,207415.0,19.857,0.0496,20.2,samples tested,20701755.0,7907240.0,7609671.0,5759447.0,17015.0,11329.0,199.34,76.14,73.28,55.46,1091.0,470.0,0.005,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134087,GRC,Europe,Greece,2022-04-16,3184307.0,0.0,14128.143,28266.0,0.0,65.143,306626.441,0.0,1360.441,2721.818,0.0,6.273,0.73,,,,,,,,,,,,,197934.0,18.949,0.0487,20.5,samples tested,20719768.0,7907678.0,7610555.0,5776143.0,18013.0,12848.0,199.52,76.15,73.28,55.62,1237.0,454.0,0.004,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134088,GRC,Europe,Greece,2022-04-17,3246541.0,62234.0,8890.571,28685.0,419.0,59.857,312619.139,5992.698,856.1,2762.164,40.347,5.764,0.73,,,,,89.0,8.604,1712.0,164.822,,,,,188454.0,18.042,0.0489,20.4,samples tested,20719961.0,7907693.0,7610571.0,5776307.0,193.0,12851.0,199.52,76.15,73.28,55.62,1237.0,453.0,0.004,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,31037.998,10.62,15.85,2988.7417
134089,GRC,Europe,Greece,2022-04-18,3246541.0,0.0,8890.571,28685.0,0.0,59.857,312619.139,0.0,856.1,2762.164,0.0,5.764,0.72,,,,,,,,,77990894.0,,7466.555,,180495.0,17.28,0.0487,20.6,samples tested,20741371.0,7908156.0,7611333.0,5796653.0,21410.0,14313.0,199.72,76.15,73.29,55.82,1378.0,421.0,0.004,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134090,GRC,Europe,Greece,2022-04-19,3246541.0,0.0,8890.571,28685.0,0.0,59.857,312619.139,0.0,856.1,2762.164,0.0,5.764,0.73,,,,,,,,,,,,,179034.0,17.14,0.045,22.2,samples tested,20765426.0,7908559.0,7612071.0,5819587.0,24055.0,16227.0,199.96,76.15,73.3,56.04,1563.0,408.0,0.004,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134091,GRC,Europe,Greece,2022-04-20,3246541.0,0.0,8890.571,28685.0,0.0,59.857,312619.139,0.0,856.1,2762.164,0.0,5.764,0.73,,,,,,,,,,,,,177573.0,17.0,0.0424,23.6,samples tested,20779924.0,7908905.0,7612681.0,5833177.0,14498.0,16815.0,200.1,76.16,73.3,56.17,1619.0,379.0,0.004,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134092,GRC,Europe,Greece,2022-04-21,3246541.0,0.0,8890.571,28685.0,0.0,59.857,312619.139,0.0,856.1,2762.164,0.0,5.764,0.74,,,,,,,,,,,,,176113.0,16.86,0.0406,24.6,samples tested,20794680.0,7909235.0,7613280.0,5847018.0,14756.0,15706.0,200.24,76.16,73.31,56.3,1512.0,347.0,0.003,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134093,GRC,Europe,Greece,2022-04-22,3246541.0,0.0,8890.571,28685.0,0.0,59.857,312619.139,0.0,856.1,2762.164,0.0,5.764,0.75,,,,,,,,,78799329.0,,7543.952,,182612.0,17.483,0.0383,26.1,samples tested,20794812.0,7909248.0,7613298.0,5847120.0,132.0,13294.0,200.24,76.16,73.31,56.3,1280.0,287.0,0.003,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134094,GRC,Europe,Greece,2022-04-23,3246541.0,0.0,8890.571,28685.0,0.0,59.857,312619.139,0.0,856.1,2762.164,0.0,5.764,0.76,,,,,,,,,78872546.0,73217.0,7550.961,7.01,170698.0,16.342,0.0377,26.5,samples tested,20794878.0,7909261.0,7613315.0,5847164.0,66.0,10730.0,200.24,76.16,73.31,56.3,1033.0,226.0,0.002,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134095,GRC,Europe,Greece,2022-04-24,3290563.0,44022.0,6288.857,29004.0,319.0,45.571,316858.148,4239.01,605.573,2792.882,30.717,4.388,0.77,,,,,51.0,4.876,1309.0,126.006,,,,,167089.0,15.996,0.0337,29.7,samples tested,20794891.0,7909266.0,7613317.0,5847171.0,13.0,10704.0,200.24,76.16,73.31,56.3,1031.0,225.0,0.002,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,31285.197,10.61,10.4,3012.5452
134096,GRC,Europe,Greece,2022-04-25,3290563.0,0.0,6288.857,29004.0,0.0,45.571,316858.148,0.0,605.573,2792.882,0.0,4.388,0.79,,,,,,,,,,,,,163480.0,15.651,0.0384,26.0,samples tested,20794924.0,7909271.0,7613320.0,5847197.0,33.0,7650.0,200.24,76.16,73.31,56.3,737.0,159.0,0.002,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134097,GRC,Europe,Greece,2022-04-26,3290563.0,0.0,6288.857,29004.0,0.0,45.571,316858.148,0.0,605.573,2792.882,0.0,4.388,0.8,,,,,,,,,,,,,153373.0,14.683,0.036,27.8,samples tested,20811136.0,7909611.0,7614025.0,5862452.0,16212.0,6530.0,200.4,76.16,73.32,56.45,629.0,150.0,0.001,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134098,GRC,Europe,Greece,2022-04-27,3290563.0,0.0,6288.857,29004.0,0.0,45.571,316858.148,0.0,605.573,2792.882,0.0,4.388,0.82,,,,,,,,,,,,,143265.0,13.716,0.0426,23.4,samples tested,20827073.0,7909959.0,7614973.0,5877128.0,15937.0,6736.0,200.55,76.17,73.33,56.59,649.0,151.0,0.001,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134099,GRC,Europe,Greece,2022-04-28,3290563.0,0.0,6288.857,29004.0,0.0,45.571,316858.148,0.0,605.573,2792.882,0.0,4.388,0.83,,,,,,,,,,,,,133157.0,12.748,0.0468,21.4,samples tested,20845692.0,7910198.0,7615643.0,5894847.0,18619.0,7287.0,200.73,76.17,73.33,56.76,702.0,138.0,0.001,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134100,GRC,Europe,Greece,2022-04-29,3290563.0,0.0,6288.857,29004.0,0.0,45.571,316858.148,0.0,605.573,2792.882,0.0,4.388,0.83,,,,,,,,,79660677.0,,7626.414,,123050.0,11.78,0.0511,19.6,samples tested,20858278.0,7910639.0,7616342.0,5906309.0,12586.0,9067.0,200.85,76.17,73.34,56.87,873.0,199.0,0.002,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134101,GRC,Europe,Greece,2022-04-30,3290563.0,0.0,6288.857,29004.0,0.0,45.571,316858.148,0.0,605.573,2792.882,0.0,4.388,0.83,,,,,,,,,,,,,130705.0,12.513,0.0507,19.7,samples tested,20869413.0,7910893.0,7617186.0,5916351.0,11135.0,10648.0,200.96,76.18,73.35,56.97,1025.0,233.0,0.002,54.32,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134102,GRC,Europe,Greece,2022-05-01,3335701.0,45138.0,6448.286,29273.0,269.0,38.429,321204.621,4346.473,620.925,2818.785,25.903,3.7,0.83,,,,,47.0,4.493,1197.0,115.299,79914290.0,,7650.694,,130056.0,12.451,0.0561,17.8,samples tested,20869575.0,7910904.0,7617200.0,5916488.0,162.0,10669.0,200.96,76.18,73.35,56.97,1027.0,234.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,31596.998,10.64,13.35,3042.5693
134103,GRC,Europe,Greece,2022-05-02,3335701.0,0.0,6448.286,29273.0,0.0,38.429,321204.621,0.0,620.925,2818.785,0.0,3.7,0.82,,,,,,,,,,,,,126074.0,12.07,0.0514,19.5,samples tested,20869655.0,7910911.0,7617207.0,5916554.0,80.0,10676.0,200.96,76.18,73.35,56.97,1028.0,234.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134104,GRC,Europe,Greece,2022-05-03,3335701.0,0.0,6448.286,29273.0,0.0,38.429,321204.621,0.0,620.925,2818.785,0.0,3.7,0.82,,,,,,,,,,,,,122093.0,11.689,0.0522,19.1,samples tested,20878288.0,7911251.0,7617799.0,5924398.0,8633.0,9593.0,201.04,76.18,73.35,57.05,924.0,234.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134105,GRC,Europe,Greece,2022-05-04,3335701.0,0.0,6448.286,29273.0,0.0,38.429,321204.621,0.0,620.925,2818.785,0.0,3.7,0.82,,,,,,,,,,,,,118111.0,11.308,0.0498,20.1,samples tested,20889941.0,7911489.0,7618354.0,5935292.0,11653.0,8981.0,201.16,76.18,73.36,57.15,865.0,219.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134106,GRC,Europe,Greece,2022-05-05,3335701.0,0.0,6448.286,29273.0,0.0,38.429,321204.621,0.0,620.925,2818.785,0.0,3.7,0.83,,,,,,,,,80328232.0,,7690.323,,114130.0,10.926,0.0486,20.6,samples tested,20904597.0,7911666.0,7618791.0,5949355.0,14656.0,8415.0,201.3,76.18,73.36,57.29,810.0,210.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134107,GRC,Europe,Greece,2022-05-06,3335701.0,0.0,6448.286,29273.0,0.0,38.429,321204.621,0.0,620.925,2818.785,0.0,3.7,0.83,,,,,,,,,,,,,107341.0,10.276,0.0485,20.6,samples tested,20915240.0,7911849.0,7619191.0,5959428.0,10643.0,8137.0,201.4,76.19,73.37,57.39,784.0,173.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134108,GRC,Europe,Greece,2022-05-07,3335701.0,0.0,6448.286,29273.0,0.0,38.429,321204.621,0.0,620.925,2818.785,0.0,3.7,0.83,,,,,,,,,,,,,101202.0,9.689,0.0489,20.4,samples tested,20922627.0,7912044.0,7619722.0,5966090.0,7387.0,7602.0,201.47,76.19,73.37,57.45,732.0,164.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134109,GRC,Europe,Greece,2022-05-08,3368197.0,32496.0,4642.286,29462.0,189.0,27.0,324333.758,3129.137,447.02,2836.984,18.199,2.6,0.84,,,,,28.0,2.677,912.0,87.86,80579733.0,,7714.401,,95063.0,9.101,0.0498,20.1,samples tested,20922881.0,7912051.0,7619735.0,5966326.0,254.0,7615.0,201.47,76.19,73.37,57.45,733.0,164.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,31565.799,10.54,-1.32,3039.5652
134110,GRC,Europe,Greece,2022-05-09,3368197.0,0.0,4642.286,29462.0,0.0,27.0,324333.758,0.0,447.02,2836.984,0.0,2.6,0.84,,,,,,,,,,,,,95418.0,9.135,0.0499,20.1,samples tested,20929395.0,7912268.0,7620084.0,5972366.0,6514.0,8534.0,201.54,76.19,73.38,57.51,822.0,194.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134111,GRC,Europe,Greece,2022-05-10,3368197.0,0.0,4642.286,29462.0,0.0,27.0,324333.758,0.0,447.02,2836.984,0.0,2.6,0.84,,,,,,,,,,,,,95772.0,9.169,0.053,18.9,samples tested,20935787.0,7912470.0,7620456.0,5978197.0,6392.0,8214.0,201.6,76.19,73.38,57.57,791.0,174.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134112,GRC,Europe,Greece,2022-05-11,3368197.0,0.0,4642.286,29462.0,0.0,27.0,324333.758,0.0,447.02,2836.984,0.0,2.6,0.85,,,,,,,,,80897630.0,,7744.835,,96126.0,9.203,0.0479,20.9,samples tested,20942182.0,7912704.0,7620823.0,5984006.0,6395.0,7463.0,201.66,76.19,73.38,57.62,719.0,174.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134113,GRC,Europe,Greece,2022-05-12,3368197.0,0.0,4642.286,29462.0,0.0,27.0,324333.758,0.0,447.02,2836.984,0.0,2.6,0.86,,,,,,,,,,,,,91875.0,8.796,0.0495,20.2,samples tested,20950804.0,7912921.0,7621273.0,5991968.0,8622.0,6601.0,201.74,76.2,73.39,57.7,636.0,179.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134114,GRC,Europe,Greece,2022-05-13,3368197.0,0.0,4642.286,29462.0,0.0,27.0,324333.758,0.0,447.02,2836.984,0.0,2.6,0.86,,,,,,,,,,,,,90432.0,8.658,0.0491,20.4,samples tested,20956127.0,7913076.0,7621594.0,5996822.0,5323.0,5841.0,201.79,76.2,73.39,57.75,562.0,175.0,0.002,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134115,GRC,Europe,Greece,2022-05-14,3368197.0,0.0,4642.286,29462.0,0.0,27.0,324333.758,0.0,447.02,2836.984,0.0,2.6,0.87,,,,,,,,,,,,,88989.0,8.519,0.0493,20.3,samples tested,20957465.0,7913126.0,7621665.0,5998041.0,1338.0,4977.0,201.81,76.2,73.39,57.76,479.0,155.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134116,GRC,Europe,Greece,2022-05-15,3398978.0,30781.0,4397.286,29615.0,153.0,21.857,327297.753,2963.995,423.428,2851.717,14.733,2.105,0.88,,,,,32.0,3.059,770.0,74.189,,,,,87546.0,8.381,0.0503,19.9,samples tested,20957637.0,7913129.0,7621671.0,5998205.0,172.0,4965.0,201.81,76.2,73.39,57.76,478.0,154.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,31760.799,10.53,8.52,3058.3423
134117,GRC,Europe,Greece,2022-05-16,3398978.0,0.0,4397.286,29615.0,0.0,21.857,327297.753,0.0,423.428,2851.717,0.0,2.105,0.88,,,,,,,,,81266282.0,,7780.129,,82940.0,7.94,0.0535,18.7,samples tested,20963596.0,7913352.0,7622000.0,6003712.0,5959.0,4886.0,201.86,76.2,73.39,57.81,470.0,155.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134118,GRC,Europe,Greece,2022-05-17,3398978.0,0.0,4397.286,29615.0,0.0,21.857,327297.753,0.0,423.428,2851.717,0.0,2.105,0.88,,,,,,,,,,,,,85530.0,8.188,0.0516,19.4,samples tested,20969724.0,7913521.0,7622218.0,6009459.0,6128.0,4848.0,201.92,76.2,73.4,57.87,467.0,150.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134119,GRC,Europe,Greece,2022-05-18,3398978.0,0.0,4397.286,29615.0,0.0,21.857,327297.753,0.0,423.428,2851.717,0.0,2.105,0.88,,,,,,,,,,,,,88119.0,8.436,0.0498,20.1,samples tested,20974956.0,7913747.0,7622530.0,6014202.0,5232.0,4682.0,201.97,76.2,73.4,57.91,451.0,149.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134120,GRC,Europe,Greece,2022-05-19,3398978.0,0.0,4397.286,29615.0,0.0,21.857,327297.753,0.0,423.428,2851.717,0.0,2.105,0.88,,,,,,,,,81638554.0,,7815.768,,95313.0,9.125,0.0448,22.3,samples tested,20980850.0,7913951.0,7622813.0,6019619.0,5894.0,4292.0,202.03,76.21,73.4,57.96,413.0,147.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134121,GRC,Europe,Greece,2022-05-20,3398978.0,0.0,4397.286,29615.0,0.0,21.857,327297.753,0.0,423.428,2851.717,0.0,2.105,0.89,,,,,,,,,,,,,93543.0,8.955,0.0446,22.4,samples tested,20984775.0,7914138.0,7623096.0,6023079.0,3925.0,4093.0,202.07,76.21,73.41,58.0,394.0,152.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
134122,GRC,Europe,Greece,2022-05-21,3398978.0,0.0,4397.286,29615.0,0.0,21.857,327297.753,0.0,423.428,2851.717,0.0,2.105,0.89,,,,,,,,,,,,,91774.0,8.786,0.0441,22.7,samples tested,20985598.0,7914178.0,7623136.0,6023828.0,823.0,4019.0,202.08,76.21,73.41,58.01,387.0,150.0,0.001,25.06,83.479,45.3,20.396,14.524,24574.382,1.5,175.695,4.55,35.3,52.0,,4.21,82.24,0.888,10384972.0,,,,
